title,date,link,desc
"International Graduate Student Social Hour, Oct 15",2013-10-15,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=71380&date=2013-10-15,"Need a break from classes and research? Join the BIO team and meet fellow international graduate students during our Social Hour at Freehouse (2700 Bancroft Way). All are welcome so feel free to invite friends, family, or fellow classmates. This event is no host therefore please bring money for your food and/or beverages and a tip for the server."
"High-Profile Energy/Carbon Management Strategies, Oct 15",2013-10-15,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=67833&date=2013-10-15,"Learn how facilities can ""go green"" just by adopting a simple set of ideas in this entertaining talk by strategic adviser Eric Woodroof. He first presents an overview of global energy and carbon trends, and then leads an open discussion about practical measures that can be done to help improve profits. Woodroof is known worldwide for helping organizations improve cost-competitiveness and overall profits, and he offers practical steps to success in this evening event."
"Workers' Rights Disability Law Clinic, thru Nov 5",2013-10-15,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=69364&date=2013-10-15,A student-run legal project at Berkeley Law providing free legal advice to low-income workers.
"Community Legal Outreach - Tenants' Rights Workshop, thru Apr 29, 2014",2013-10-15,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=70206&date=2013-10-15,Volunteers provide legal services to tenants through the East Bay Community Law Center on housing issues.
"Facilitating Democratic Learning Spaces, Part Two, Oct 15",2013-10-15,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=70856&date=2013-10-15,"How does power play out in a learning space? This workshop will focus on how to recognize and manage power and privilege in a group. Incorporating personal reflection and practice, participants will learn specific facilitation techniques. RSVP at http://publicservice.berkeley.edu/workshop/rsvp!"
"Tutoring and Mentoring Best Practices, Oct 15",2013-10-15,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=70857&date=2013-10-15,"Working as a tutor or mentor? This workshop will cover how to identify an individuals needs and how to develop authentic, strong relationships with the young person you will be working with. RSVP at http://publicservice.berkeley.edu/workshop/rsvp!"
"Best Practices in Engaging Community Partners, Oct 15",2013-10-15,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=70859&date=2013-10-15,Entering into a community is a process that requires reflection and intentionality. Come learn how to approach service with humility and discuss how to respect a communitys wisdom. RSVP at http://publicservice.berkeley.edu/workshop/rsvp!
"Free Public Disaster Preparedness Course-Be Read Cross Ready!!!, Oct 15",2013-10-15,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=71178&date=2013-10-15,"Do you have an emergency plan for earthquakes and fires? Do you know what radio stations to tune in to for emergency information? Do you know how much water you need to survive in a disaster?If not, then this is an opportunity for you! Come get prepared with us at the upcoming Be Red Cross Ready presentation by the American Red Cross @ Cal.We will be teaching you the essentials for disaster preparedness, from making emergency plans to preparing disaster packs and supplies to basic earthquake and fire survival skills. This training is a greater refresher for disaster preparedness and an invaluable course for life saving skills! Bring your roommates, classmates, coworkers, friends and family to our FREE Be Red Cross Ready training!"
"American Football 101, Oct 15",2013-10-15,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=71360&date=2013-10-15,Ever wonder what's behind the scenese of Memorial Stadium? Or what's exactly going on out there on the field? Now's your chance to learn from the experts! Get a tour of Memorial Stadium and the basics of American football presented by actual Cal football players!
"Toastmasters Internationals Meeting, thru Jun 9, 2015",2013-10-15,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=51019&date=2013-10-15,"Toast of Berkeley was established in 2009 to foster a helping community of people interested in becoming more confident and effective public speakers. In it's short lifetime it has created loyal following of students, educators, and professionals with diverse backgrounds from all over the world. We welcome people who don't have English as their first language, and we welcome those just starting out with public speaking!"
"Science On a Sphere, thru Dec 31, 2013",2013-10-16,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=55407&date=2013-10-16,"Explore extreme phenomena best seen on a globe, including a climate change model for the next 100 years, glacial ice formation, the spreading of the supercontinent Pangea into today's continents, and realtime earthquake locations."
"The Rise of Islam through its Golden Age, thru Feb 28, 2014",2013-10-16,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=67998&date=2013-10-16,"This exhibit will display items from the University Library collections to illustrate portions of the history of Islam. One focus will be Baghdad, which became the center of power during the Islamic Golden Age, and the intellectual center for literature, art, architecture, science, mathematics, philosophy, medicine, and education."
"The Berkeley Student Cooperative at 80, thru Mar 28, 2014",2013-10-16,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=68202&date=2013-10-16,"Fourteen Depression-era UC Berkeley students, guided by the campus YMCA general secretary Harry L. Kingman, established a house that would launch the University of California Students' Cooperative Association. Now known as the Berkeley Student Cooperative (BSC), the student-owned and student-operated non-profit cooperative has continued to grow since its founding, offering several affordable housing options to UC Berkeley students and those at other Bay Area colleges and universities. This exhibition celebrates the 80th anniversary of the BSC, the largest student cooperative in the United States, with photographs, brochures, publications, correspondence, and other documents drawn from the BSC records and other collections in the University Archives. It explores its origins, traditions, artistic activities, political involvement, and environmental sustainability efforts."
"Unbuilt San Francisco, thru Nov 8",2013-10-16,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=68957&date=2013-10-16,"The Environmental Design Archives, AIA San Francisco, Center for Architecture + Design, California Historical Society, SPUR and the San Francisco Public Library are pleased to present Unbuilt San Francisco, a collaborative exhibition on view August  December, 2013. This ambitious five-venue exhibition and its accompanying programs will provide San Franciscans and Bay Area residents with an opportunity to confront visions for the region that never came to be.<br />
<br />
Each institution will display treasures from archival collections, architecture firms and private collections, and host companion programming. Unbuilt San Francisco at the College of Environmental Design is a vivid history lesson, showing viewers a shadow city and phantom skyline. The curators explore why a building does not take brick-and-mortar form, from economic hubris to community resistance, and how an unrealized structure can shape what follows. The exhibition is also intended to engage the students who will make up an important part of the visitors to the gallery. A section on ""First Takes"" explores the early incarnations of buildings that do exist, a way of exploring the passage from ideal to incarnation. ""Rhetorical Unbuilt"" looks at the other extreme of architecture -- plans meant to put new ideas before the public, stir debate and prod us to consider other ways of living in an age that faces environmental and societal pressures we could not have considered a century ago. One of the most fascinating designs in the show is a 1969 plan to fill the Sutro Bath ruins with condominiums -- exactly the sort of proposal that spurred the ""green"" activism of the era and helped spawn the Golden Gate National Recreation Area."
